47.24570925,N,122.43834291666667,W,True
47.24573376666667,N,122.43831103333333,W,True
47.245801883333336,N,122.43827911666666,W,True
47.2458193,N,122.43827485,W,True
47.2458187,N,122.43827375,W,True
47.245813166666665,N,122.4382749,W,True
47.245786566666666,N,122.43829331666667,W,True
47.24577308333333,N,122.43829823333333,W,True
47.24578035,N,122.43829301666666,W,True
47.24578818333333,N,122.43828786666667,W,True
47.24579953333333,N,122.43828206666667,W,True
47.245799633333334,N,122.43828336666667,W,True
47.245796133333336,N,122.43828858333333,W,True
47.24579513333333,N,122.43829108333334,W,True
47.2457965,N,122.43829101666667,W,True
47.24579575,N,122.43829313333333,W,True
47.24579608333333,N,122.4382962,W,True
47.245795216666664,N,122.43830211666666,W,True
47.24578916666667,N,122.43830855,W,True
47.2457865,N,122.43831198333334,W,True
47.245776283333335,N,122.4383133,W,True
47.24577696666667,N,122.43830971666667,W,True
47.245777116666666,N,122.4383075,W,True
47.24577861666667,N,122.4383063,W,True
47.24577776666667,N,122.43830598333334,W,True
47.24576978333333,N,122.4383048,W,True
47.24576246666667,N,122.43830355,W,True
47.24575705,N,122.43830111666666,W,True
47.245755566666666,N,122.4382995,W,True
47.24575516666667,N,122.4382979,W,True
47.2457499,N,122.43829863333333,W,True
47.2457533,N,122.43829758333334,W,True
47.2457609,N,122.43829358333333,W,True
47.24576565,N,122.43829126666667,W,True
47.245769816666666,N,122.43828993333334,W,True
47.245774516666664,N,122.4382887,W,True
